id_tramite,nombre_tramite,organo_rector,fecha_publicacion_produccion,marca_arancelado,link_de_acceso,validador_identidad,anio,mes,trimestre,dia,dia_semana,valida_AFIP,valida_Mi_argentina,valida_ANSES,valida_DNI,valida_NIC-AFIP
2441,Renovación de Acceso a la Base de Datos de la DNRPA,Ministerio de Justicia,2018-12-20,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2441,"['Mi argentina', 'AFIP']",2018,12,4,20,Thursday,True,True,False,False,False
2442,Solicitud de Acceso a la Base de Datos de LEGAUTO,Ministerio de Justicia,2018-12-20,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2442,"['Mi argentina', 'AFIP']",2018,12,4,20,Thursday,True,True,False,False,False
2443,Notificación de Acceso a la Base de Datos de la DNRPA,Ministerio de Justicia,2018-12-20,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2443,"['Mi argentina', 'AFIP']",2018,12,4,20,Thursday,True,True,False,False,False
2445,Inscripción al Registro Nacional de Transportistas de Hidrocarburos por Ductos y Terminales Marítimas,Ministerio de Economía,2018-12-21,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2445,['AFIP'],2018,12,4,21,Friday,True,False,False,False,False
2446,Apertura de Cuenta Comitente,Ministerio de Economía,2018-12-26,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2446,"['Mi argentina', 'AFIP']",2018,12,4,26,Wednesday,True,True,False,False,False
2448,Inscripción al Registro Nacional Único de Responsables Técnicos de la Dirección Nacional de Protección Vegetal,Ministerio de Economía,2019-01-02,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2448,"['Mi argentina', 'AFIP']",2019,1,1,2,Wednesday,True,True,False,False,False
2449,Reválida al Registro Nacional Único de Responsables Técnicos de la Dirección Nacional de Protección Vegetal,Ministerio de Economía,2019-01-02,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2449,"['Mi argentina', 'AFIP']",2019,1,1,2,Wednesday,True,True,False,False,False
2450,Modificación al Registro Nacional Único de Responsables Técnicos de la Dirección Nacional de Protección Vegetal,Ministerio de Economía,2019-01-02,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2450,"['Mi argentina', 'AFIP']",2019,1,1,2,Wednesday,True,True,False,False,False
2451,Cuota ACE 59/72 Lácteos  Reserva de Cupo,Ministerio de Economía,2019-01-04,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2451,"['Mi argentina', 'AFIP']",2019,1,1,4,Friday,True,True,False,False,False
2452,Cuota ACE 72 Carnes Bovinas a Colombia  Reserva de Cupo,Ministerio de Economía,2019-01-04,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2452,"['Mi argentina', 'AFIP']",2019,1,1,4,Friday,True,True,False,False,False
2454,Cuota ACE 72 Carnes Bovinas a Colombia  Cupo II  Renuncia,Ministerio de Economía,2019-01-05,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2454,"['Mi argentina', 'AFIP']",2019,1,1,5,Saturday,True,True,False,False,False
2456,Inscripción de vehículos para servicio de transporte de jurisdicción Nacional (alta parque móvil) - Servicio Público,Ministerio de Economía,2019-01-08,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2456,['AFIP'],2019,1,1,8,Tuesday,True,False,False,False,False
2457,Solicitud baja de vehículos para servicio de transporte de Jurisdicción Nacional (baja parque móvil) - Servicio Público,Ministerio de Economía,2019-01-08,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2457,['AFIP'],2019,1,1,8,Tuesday,True,False,False,False,False
2458,Modificación de información de vehículos para servicio de transporte de Jurisdicción Nacional (modificación de parque móvil) - Servicio Público,Ministerio de Economía,2019-01-08,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2458,['AFIP'],2019,1,1,8,Tuesday,True,False,False,False,False
2459,Interconexión entre Licenciatarios de Servicios de TIC,Jefatura de Gabinete de Ministros,2019-01-08,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2459,"['Mi argentina', 'AFIP']",2019,1,1,8,Tuesday,True,True,False,False,False
2460,Reclamos Contratista/Proveedor de Pago y Reserva de Derechos,Ministerio de Economía,2019-01-08,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2460,['AFIP'],2019,1,1,8,Tuesday,True,False,False,False,False
2462,Renovación Registro de Armas Químicas,Ministerio de Economía,2019-01-11,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2462,"['Mi argentina', 'AFIP']",2019,1,1,11,Friday,True,True,False,False,False
2463,Registro de Centros Cuarentenarios -  Presentación de certificados de calibración de los instrumentos,Ministerio de Economía,2019-01-11,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2463,"['Mi argentina', 'AFIP']",2019,1,1,11,Friday,True,True,False,False,False
2467,Solicitud de Certificado de Legalidad de la Licencia Nacional de Conducir - NACIONAL,Ministerio de Economía,2019-01-16,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2467,"['DNI', 'Mi argentina', 'ANSES', 'AFIP']",2019,1,1,16,Wednesday,True,True,True,True,False
2469,Solicitud de aprobación de operaciones en espacios aéreos designados con Separación Vertical Mínima Reducida (RVSM),Ministerio de Economía,2019-01-16,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2469,"['Mi argentina', 'AFIP']",2019,1,1,16,Wednesday,True,True,False,False,False
2470,Solicitud de provisión de agua a buques,Ministerio de Economía,2019-01-16,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2470,['AFIP'],2019,1,1,16,Wednesday,True,False,False,False,False
2473,Postulación Beca al Programa Nacional Escuelas de Iniciación Deportiva,Jefatura de Gabinete de Ministros,2019-01-17,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2473,"['Mi argentina', 'AFIP']",2019,1,1,17,Thursday,True,True,False,False,False
2475,Presentación de Reclamos a SOFSE,Ministerio de Economía,2019-01-18,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2475,"['DNI', 'Mi argentina', 'ANSES', 'AFIP']",2019,1,1,18,Friday,True,True,True,True,False
2476,Presentación de Solicitud a SOFSE,Ministerio de Economía,2019-01-18,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2476,"['DNI', 'Mi argentina', 'ANSES', 'AFIP']",2019,1,1,18,Friday,True,True,True,True,False
2477,Cuota ACE 72 Carnes Bovinas a Colombia  Cupo Adicional,Ministerio de Economía,2019-01-21,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2477,"['Mi argentina', 'AFIP']",2019,1,1,21,Monday,True,True,False,False,False
2478,Cuota ACE 72 Carnes Bovinas a Colombia Cupo II  Extensión del Plazo para Exportar,Ministerio de Economía,2019-01-21,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2478,"['Mi argentina', 'AFIP']",2019,1,1,21,Monday,True,True,False,False,False
2479,Cuota Pasta de Maní - Solicitud de Cupo Adicional (entre 1 enero y 31 de julio),Ministerio de Economía,2019-01-21,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2479,"['Mi argentina', 'AFIP']",2019,1,1,21,Monday,True,True,False,False,False
2480,"BBVV - Alta, Modificación y/o Reactivación de Beneficiarios",Ministerio de Seguridad Nacional,2019-01-22,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2480,"['Mi argentina', 'AFIP']",2019,1,1,22,Tuesday,True,True,False,False,False
2481,Usuario-Generador - Generación Distribuida,Ministerio de Economía,2019-01-22,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2481,['AFIP'],2019,1,1,22,Tuesday,True,False,False,False,False
2487,"Autorización, atención e inspección de eventos de concentración ganadera, incluidas las actividades equinas y exposición Palermo",Ministerio de Economía,2019-01-24,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2487,"['Mi argentina', 'AFIP']",2019,1,1,24,Thursday,True,True,False,False,False
2488,Actualización de Datos para el Etiquetado de Ventanas,Ministerio de Economía,2019-01-25,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2488,"['Mi argentina', 'AFIP']",2019,1,1,25,Friday,True,True,False,False,False
2489,Cuota ACE 59 Lácteos a Venezuela  Certificación,Ministerio de Economía,2019-01-28,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2489,"['Mi argentina', 'AFIP']",2019,1,1,28,Monday,True,True,False,False,False
2490,Cuota ACE 72 Carnes Bovinas a Colombia  Certificación,Ministerio de Economía,2019-01-28,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2490,"['Mi argentina', 'AFIP']",2019,1,1,28,Monday,True,True,False,False,False
2491,Solicitud adhesión régimen de facilidades de pago,Jefatura de Gabinete de Ministros,2019-01-28,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2491,"['Mi argentina', 'AFIP']",2019,1,1,28,Monday,True,True,False,False,False
2492,Solicitud información régimen de facilidades de pago,Jefatura de Gabinete de Ministros,2019-01-28,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2492,"['Mi argentina', 'AFIP']",2019,1,1,28,Monday,True,True,False,False,False
2493,Habilitación de Residencia Asistida,Ministerio de Salud,2019-01-28,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2493,"['Mi argentina', 'AFIP']",2019,1,1,28,Monday,True,True,False,False,False
2494,Autorización de Publicidad Arte de Curar,Ministerio de Salud,2019-01-28,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2494,"['Mi argentina', 'AFIP']",2019,1,1,28,Monday,True,True,False,False,False
2495,Autorización para Microfilmar,Ministerio de Salud,2019-01-28,True,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2495,"['Mi argentina', 'AFIP']",2019,1,1,28,Monday,True,True,False,False,False
2496,Destrucción de Recetas,Ministerio de Salud,2019-01-28,True,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2496,"['Mi argentina', 'AFIP']",2019,1,1,28,Monday,True,True,False,False,False
2497,Destrucción de Psicotrópicos y/o Estupefacientes,Ministerio de Salud,2019-01-28,True,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2497,"['Mi argentina', 'AFIP']",2019,1,1,28,Monday,True,True,False,False,False
2498,Solicitud de excepción de certificación para importación de artefactos de gas y/o sus accesorios,Ministerio de Economía,2019-01-29,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2498,['AFIP'],2019,1,1,29,Tuesday,True,False,False,False,False
2501, Modificación de Datos Prestadores Servicio - Personas con Discapacidad,Ministerio de Salud,2019-01-29,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2501,"['Mi argentina', 'AFIP']",2019,1,1,29,Tuesday,True,True,False,False,False
2502,Autorización de impresión. Instituto Geográfico Nacional (IGN),Ministerio de Defensa,2019-01-29,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2502,"['Mi argentina', 'AFIP']",2019,1,1,29,Tuesday,True,True,False,False,False
2503,Aprobación final de obra. Instituto Geográfico Nacional (IGN),Ministerio de Defensa,2019-01-29,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2503,"['Mi argentina', 'AFIP']",2019,1,1,29,Tuesday,True,True,False,False,False
2505,Refinanciación de planes de pago,Ministerio de Economía,2019-01-29,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2505,['AFIP'],2019,1,1,29,Tuesday,True,False,False,False,False
2506,Acceso a la Información Pública Ambiental,Jefatura de Gabinete de Ministros,2019-01-30,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2506,"['Mi argentina', 'AFIP']",2019,1,1,30,Wednesday,True,True,False,False,False
2508,Inscripción al Registro de Inversiones Mineras,Ministerio de Economía,2019-01-31,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2508,"['Mi argentina', 'AFIP']",2019,1,1,31,Thursday,True,True,False,False,False
2509,Actualización al Registro de Inversiones Mineras,Ministerio de Economía,2019-01-31,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2509,"['Mi argentina', 'AFIP']",2019,1,1,31,Thursday,True,True,False,False,False
2510,Mantenimiento del Registro de Inversiones Mineras,Ministerio de Economía,2019-01-31,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2510,"['Mi argentina', 'AFIP']",2019,1,1,31,Thursday,True,True,False,False,False
2511,Proceso Conciliatorio Con Acuerdo,Ministerio de Economía,2019-01-31,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2511,"['Mi argentina', 'AFIP']",2019,1,1,31,Thursday,True,True,False,False,False
2512,Proceso Conciliatorio Sin Acuerdo,Ministerio de Economía,2019-01-31,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2512,"['Mi argentina', 'AFIP']",2019,1,1,31,Thursday,True,True,False,False,False
2513,Desistimiento de proceso conciliatorio,Ministerio de Economía,2019-01-31,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2513,"['Mi argentina', 'AFIP']",2019,1,1,31,Thursday,True,True,False,False,False
2514,Audiencias Ley 24.240,Ministerio de Economía,2019-01-31,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2514,"['Mi argentina', 'AFIP']",2019,1,1,31,Thursday,True,True,False,False,False
2515,Confección de Certificado Médico Oficial (CMO),Ministerio de Salud,2019-01-31,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2515,"['Mi argentina', 'AFIP']",2019,1,1,31,Thursday,True,True,False,False,False
2516,Baja del Registro de Inversiones Mineras,Ministerio de Economía,2019-02-01,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2516,"['Mi argentina', 'AFIP']",2019,2,1,1,Friday,True,True,False,False,False
2517,Inscripción de Mujeres Aspirantes a Choferes de Colectivo,Ministerio de Capital Humano,2019-02-01,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2517,"['DNI', 'Mi argentina', 'ANSES', 'AFIP']",2019,2,1,1,Friday,True,True,True,True,False
2519,"Establecimientos de faena de animales terrestres, pesca y acuicultura (incluyendo embarcaciones y flotantes). Reposición del servicio de inspección de plantas para faena",Ministerio de Economía,2019-02-05,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2519,"['Mi argentina', 'AFIP']",2019,2,1,5,Tuesday,True,True,False,False,False
2520,Devolución de IVA a la Exploración - Ley de Inversiones Mineras,Ministerio de Economía,2019-02-05,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2520,"['Mi argentina', 'AFIP']",2019,2,1,5,Tuesday,True,True,False,False,False
2521,Solicitud de Habilitación de adquisición de Tierras Rurales,Ministerio de Justicia,2019-02-05,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2521,"['Mi argentina', 'AFIP']",2019,2,1,5,Tuesday,True,True,False,False,False
2522,Comunicación de Modificación Societaria con Tierras Rurales,Ministerio de Justicia,2019-02-05,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2522,"['Mi argentina', 'AFIP']",2019,2,1,5,Tuesday,True,True,False,False,False
2523,Registro Nacional de Consultores en Evaluación Ambiental (RNCEA),Jefatura de Gabinete de Ministros,2019-02-06,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2523,"['Mi argentina', 'AFIP']",2019,2,1,6,Wednesday,True,True,False,False,False
2524,Actualización nacional de servicios de armadores y agentes marítimos y fluviales,Ministerio de Economía,2019-02-06,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2524,['AFIP'],2019,2,1,6,Wednesday,True,False,False,False,False
2525,Actualización nacional de costos y tarifas de servicios portuarios,Ministerio de Economía,2019-02-06,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2525,['AFIP'],2019,2,1,6,Wednesday,True,False,False,False,False
2526,Alta de Sistema de Identidad Digital (SID),Jefatura de Gabinete de Ministros,2019-02-06,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2526,"['Mi argentina', 'AFIP']",2019,2,1,6,Wednesday,True,True,False,False,False
2527,RAEM - Renovación de solicitud para la importación de medicamentos (ex uso compasivo),Ministerio de Salud,2019-02-06,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2527,"['DNI', 'Mi argentina', 'ANSES', 'AFIP']",2019,2,1,6,Wednesday,True,True,True,True,False
2528,RAEM - Trámite inicial para la importación de productos que contengan cannabinoides o derivados de la planta de cannabis (ex uso compasivo),Ministerio de Salud,2019-02-07,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2528,"['DNI', 'Mi argentina', 'ANSES', 'AFIP']",2019,2,1,7,Thursday,True,True,True,True,False
2529,RAEM - Renovación de solicitud para la importación de productos que contengan cannabinoides o derivados de la planta de cannabis (ex uso compasivo),Ministerio de Salud,2019-02-07,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2529,"['DNI', 'Mi argentina', 'ANSES', 'AFIP']",2019,2,1,7,Thursday,True,True,True,True,False
2531,Firma Digital AC ONTI - Adhesión de las ARs a la PUC v3.0 y demás documentos,Jefatura de Gabinete de Ministros,2019-02-11,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2531,"['Mi argentina', 'AFIP']",2019,2,1,11,Monday,True,True,False,False,False
2532,Solicitud Prórroga Extraordinaria DJVE,Ministerio de Economía,2019-02-12,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2532,"['Mi argentina', 'AFIP']",2019,2,1,12,Tuesday,True,True,False,False,False
2533,Solicitud Cumplido sin Sanción DJVE,Ministerio de Economía,2019-02-12,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2533,"['Mi argentina', 'AFIP']",2019,2,1,12,Tuesday,True,True,False,False,False
2534,Estabilidad Fiscal - Ley de Inversiones Mineras,Ministerio de Economía,2019-02-13,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2534,"['Mi argentina', 'AFIP']",2019,2,1,13,Wednesday,True,True,False,False,False
2535,Solicitud de Constancia de Validación Homologación Extranjera,Ministerio de Economía,2019-02-14,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2535,['AFIP'],2019,2,1,14,Thursday,True,False,False,False,False
2536,"Renovación anual de Centros y/o Equipos de Colecta, Procesamiento y Almacenamiento de Material Genético",Ministerio de Economía,2019-02-15,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2536,"['Mi argentina', 'AFIP']",2019,2,1,15,Friday,True,True,False,False,False
2537,"Habilitación de Centros y/o Equipos de Colecta, Procesamiento y Almacenamiento de Material Genético",Ministerio de Economía,2019-02-15,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2537,"['Mi argentina', 'AFIP']",2019,2,1,15,Friday,True,True,False,False,False
2538,"Modificación de la Habilitación de Centros y/o Equipos de Colecta, Procesamiento y Almacenamiento de Material Genético",Ministerio de Economía,2019-02-15,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2538,"['Mi argentina', 'AFIP']",2019,2,1,15,Friday,True,True,False,False,False
2539,"Baja de Habilitación de Centros y/o Equipos de Colecta, Procesamiento y Almacenamiento de Material Genético",Ministerio de Economía,2019-02-15,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2539,"['Mi argentina', 'AFIP']",2019,2,1,15,Friday,True,True,False,False,False
2540,Evaluación de aptitud alimentaria de organismos genéticamente modificados (OGM),Ministerio de Economía,2019-02-15,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2540,"['Mi argentina', 'AFIP']",2019,2,1,15,Friday,True,True,False,False,False
2541,"Estadísticas de producción de Centros y/o Equipos de Colecta, Procesamiento y Almacenamiento de Material Genético",Ministerio de Economía,2019-02-18,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2541,"['Mi argentina', 'AFIP']",2019,2,1,18,Monday,True,True,False,False,False
2542,Cuota Azúcar - Cesión,Ministerio de Economía,2019-02-18,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2542,"['Mi argentina', 'AFIP']",2019,2,1,18,Monday,True,True,False,False,False
2544,Etiquetado de Eficiencia Energética - Ventanas Exteriores,Ministerio de Economía,2019-02-20,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2544,['AFIP'],2019,2,1,20,Wednesday,True,False,False,False,False
2545,Apostilla para Colegios de Escribanos,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",2019-02-21,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2545,"['Mi argentina', 'AFIP']",2019,2,1,21,Thursday,True,True,False,False,False
2546,Habilitado/Legalización de validez internacional para Colegios de Escribanos,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",2019-02-21,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2546,"['Mi argentina', 'AFIP']",2019,2,1,21,Thursday,True,True,False,False,False
2547,Solicitud de Nómina de Mujeres Aspirantes a Choferes de Colectivo,Ministerio de Capital Humano,2019-02-21,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2547,"['Mi argentina', 'AFIP']",2019,2,1,21,Thursday,True,True,False,False,False
2548,Solicitud de registración de vehículo aéreo no tripulado,Ministerio de Economía,2019-02-21,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2548,"['Mi argentina', 'AFIP']",2019,2,1,21,Thursday,True,True,False,False,False
2549,Regalías hidrocarburíferas,Ministerio de Economía,2019-02-22,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2549,['AFIP'],2019,2,1,22,Friday,True,False,False,False,False
2550,Notificación de Provisión Local,Ministerio de Economía,2019-02-25,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2550,"['Mi argentina', 'AFIP']",2019,2,1,25,Monday,True,True,False,False,False
2551,Presentación de documentación de Asamblea Ordinaria - Cooperativas (Previa a la Asamblea),Ministerio de Capital Humano,2019-02-25,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2551,"['Mi argentina', 'AFIP']",2019,2,1,25,Monday,True,True,False,False,False
2552,Presentación de documentación de Asamblea Ordinaria - Cooperativas (Posterior a la Asamblea),Ministerio de Capital Humano,2019-02-25,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2552,"['Mi argentina', 'AFIP']",2019,2,1,25,Monday,True,True,False,False,False
2553,Presentación de documentación de Asamblea Extraordinaria - Cooperativas (Previa a la Asamblea),Ministerio de Capital Humano,2019-02-25,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2553,"['Mi argentina', 'AFIP']",2019,2,1,25,Monday,True,True,False,False,False
2554,Presentación de documentación de Asamblea Extraordinaria - Cooperativas (Posterior a la Asamblea),Ministerio de Capital Humano,2019-02-25,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2554,"['Mi argentina', 'AFIP']",2019,2,1,25,Monday,True,True,False,False,False
2555,Presentación de documentación por Cuarto Intermedio - Cooperativas,Ministerio de Capital Humano,2019-02-25,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2555,"['Mi argentina', 'AFIP']",2019,2,1,25,Monday,True,True,False,False,False
2556,Presentación de documentación del Órgano de Administración - Cooperativas,Ministerio de Capital Humano,2019-02-25,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2556,"['Mi argentina', 'AFIP']",2019,2,1,25,Monday,True,True,False,False,False
2557,Presentación de documentación de Asamblea de Distritos - Cooperativas,Ministerio de Capital Humano,2019-02-25,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2557,"['Mi argentina', 'AFIP']",2019,2,1,25,Monday,True,True,False,False,False
2558,Solicitud Eximición de Obligaciones según Art. 18 del Decreto 650/2018,Ministerio de Economía,2019-02-25,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2558,"['Mi argentina', 'AFIP']",2019,2,1,25,Monday,True,True,False,False,False
2559,Solicitud de eximición a los artículos 8 y 15 de la Ley 27.418,Ministerio de Economía,2019-02-25,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2559,"['Mi argentina', 'AFIP']",2019,2,1,25,Monday,True,True,False,False,False
2561,PLN - Memoria Detallada del Estado de la Nación (ART 104 CN),Jefatura de Gabinete de Ministros,2019-02-26,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2561,"['Mi argentina', 'AFIP']",2019,2,1,26,Tuesday,True,True,False,False,False
2562,Deducciones Especiales de Ganancias - Ley Inversiones Mineras,Ministerio de Economía,2019-02-27,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2562,"['Mi argentina', 'AFIP']",2019,2,1,27,Wednesday,True,True,False,False,False
2565,Addenda 63 - Notificación de nómina de firmantes,Ministerio de Capital Humano,2019-03-06,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2565,"['Mi argentina', 'AFIP']",2019,3,1,6,Wednesday,True,True,False,False,False
2566,Ejecución / Seguimiento de los planes del Sistema de Seguridad Pública de las empresas de transporte de energía eléctrica,Ministerio de Economía,2019-03-11,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2566,['AFIP'],2019,3,1,11,Monday,True,False,False,False,False
2567,Presentación de informes de ventas e índice de morosidad de las empresas distribuidoras de energía eléctrica,Ministerio de Economía,2019-03-11,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2567,['AFIP'],2019,3,1,11,Monday,True,False,False,False,False
2568,Presentación de estados contables de las empresas transportistas de energía eléctrica,Ministerio de Economía,2019-03-11,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2568,['AFIP'],2019,3,1,11,Monday,True,False,False,False,False
2569,Licencias Servicios TIC - Servicio de Valor Agregado - Acceso a Internet - Titulares de Redes Comunitarias VARC (Personas Humanas),Jefatura de Gabinete de Ministros,2019-03-11,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2569,"['Mi argentina', 'AFIP']",2019,3,1,11,Monday,True,True,False,False,False
2570,Licencias Servicios TIC - Servicio de Valor Agregado - Acceso a Internet - Titulares de Redes Comunitarias VARC (Personas Jurídicas),Jefatura de Gabinete de Ministros,2019-03-11,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2570,"['Mi argentina', 'AFIP']",2019,3,1,11,Monday,True,True,False,False,False
2571,Reducción período de conversión para producción orgánica,Ministerio de Economía,2019-03-11,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2571,"['Mi argentina', 'AFIP']",2019,3,1,11,Monday,True,True,False,False,False
